,VOX,VCR,VDC,VDE,VFH,VHT,VIS,VGT,VAW,VNQ,VPU,GLD,SLV,DBB,USO,UNG,DBC,GSG,DBA,AGG,LQD,HYG,BWX,SPY,EWU,EWQ,EWG,EWJ,GXC,EWL,ILF,VWO,VEA,FXE,FXY,FXB,FXF,CYB
2009-01-05,49.92816436091219,35.46803896266968,63.698963898385955,76.9246444535465,28.882590208329344,48.429604540729066,47.317499931487795,36.47575000187301,52.164415179142956,43.77488742546834,72.60674110298415,84.47999999999992,111.09999999999967,13.322307804256852,37.300000000000125,25.23,23.655774309521647,30.631000000000007,27.204999939567507,131.98733729985057,140.30261659783517,91.32747212530438,55.243764732512076,108.06875883355607,17.0791291360644,25.078879962112325,24.027877285459855,10.08075773469077,50.07582204926353,19.50142942137487,158.3711601084549,55.96070994961302,28.82249998083022,148.6880693212501,106.61999999999983,164.12648073931877,92.53549811334886,25.39606606135876
2009-01-06,50.87314186495974,36.037721920428204,63.13995301493418,78.03003485557504,29.426049373362588,47.830019949325596,48.13920662853889,37.619068990632286,53.191360693888996,45.962431238323376,71.84331193095977,85.12999999999991,113.39999999999966,13.932244788066203,37.25000000000013,24.83,24.274923637117425,31.200000000000006,28.062908372312222,131.24710413438564,140.53807014987498,92.09782849347701,54.207296351039055,108.7903811327139,17.49932993226916,25.174829765888937,24.104358592469275,9.9841370535276,50.25109258145161,19.57676606924994,164.99374647203842,56.95882011518281,29.076535970378483,148.0747419875738,106.04999999999983,167.38105013592127,92.23696329909954,25.39606606135876
2009-01-07,50.09492509692059,34.85615726729941,62.393880123790375,74.56647826255234,28.078723526717667,47.44081591630931,46.27169140796821,36.33149562333453,52.175457604032694,44.420661479985334,70.62876552092101,82.74999999999991,108.55999999999969,13.46141623916074,33.27000000000012,24.300000000000004,23.03662498192586,29.020000000000007,27.049956246902795,130.0426569499003,139.36080238967597,90.43523848097304,55.02610637240275,105.5314417171624,16.970690220914786,24.862992903614945,23.74744582642531,9.887516372364429,46.73537190638493,19.4583799083034,153.63258538278734,53.942309392571886,28.727236484749618,149.29044438111083,107.61999999999983,168.95800644149156,93.43110255609682,25.406257099104085
2009-01-08,51.72918030980282,35.077700639761055,61.7087111421277,75.65081360930412,28.090045592655855,47.56704425134161,46.59183687435175,36.64061214877414,52.628197024512126,44.09208759706083,70.88324191159579,84.45999999999991,109.89999999999968,13.07629988745375,33.20000000000012,23.160000000000004,23.122024889180455,28.620000000000008,27.13264621632397,129.0514972876676,140.35801743360923,89.11988372695885,55.485054571719004,105.96441509665709,17.35022642393844,25.16283604041686,23.874914671441015,10.027079578489007,46.08583993415853,19.802776012875142,155.0598669266631,53.60960600404863,29.06595113748064,150.38567176267574,109.29999999999983,170.6579877070709,94.2752354791466,25.416448136849414
2009-01-09,50.495150863340726,34.03328188387042,60.860406688640566,72.87154631277528,27.105025856033098,47.125350269007726,45.63140047520112,35.785389761724566,51.29206361285331,41.829982787696004,70.15220064383912,83.91999999999992,110.96999999999967,13.621925971742149,32.370000000000104,22.850000000000005,22.855150179009858,28.370000000000008,27.339371139876913,128.612375918324,142.10314376049246,90.43052435991409,55.140117894364785,103.69246876124406,16.86225130576517,24.227325453594876,22.651213759290275,9.85530947864337,44.45685498793995,19.049409534124457,153.46131159752224,52.30540872103743,28.187410006959553,147.15475098705932,110.43999999999983,169.74089255063996,92.36049494637511,25.538740589793353
2009-01-12,48.994304239265205,33.12600902521796,60.51673462799706,70.10280654388481,25.802988273140944,46.71500298987352,44.46820528067424,35.187764479208006,49.205045308692,39.378316122797806,70.16608117423957,80.75999999999992,104.99999999999969,13.076192880965364,30.6500000000001,22.910000000000004,21.819676303547947,27.03000000000001,25.499519320255708,129.289877459597,141.36908268648602,88.46450592120001,54.829177379922875,101.2017079222154,16.360721323198202,23.627639179991043,22.128591494725896,9.737217534999496,42.312368476462325,18.62967678167765,146.95290775744877,49.88332805258806,27.49939586859967,146.57428047482992,111.82999999999981,165.83764609217167,92.3604949463751,25.487785401066713
2009-01-13,49.138830210472484,32.76731975551815,60.8386552923973,71.65035310672474,26.176616449101303,47.13576410664788,43.60381252143867,35.17746059502669,49.3375544073689,40.566237084140226,69.06720585087116,80.87999999999991,105.99999999999967,13.365110399611897,31.840000000000106,21.560000000000002,22.182625909379958,27.630000000000006,25.499519320255708,129.5031649818496,141.06437808972865,88.14038135375544,54.228025718668526,101.38793303167549,16.089624035324164,23.20785878846836,21.56772857665681,9.55471180391351,41.838107036424006,18.543577755534717,147.06709028095887,50.216031441111326,27.001908722400987,144.54810981893485,111.77999999999982,161.94558372097694,91.84577974939351,25.487785401066713
2009-01-14,47.415635938385776,31.575205417986425,59.45744163095031,68.37618673591626,24.784002338703612,46.48347918536843,41.971070642882594,33.961602261630915,47.26157852809734,38.44314430216654,67.99146474483682,79.78999999999992,104.49999999999966,13.086893529804122,31.230000000000103,20.550000000000004,21.87305124558206,27.200000000000006,25.437501843189825,129.32751643411217,140.44111868727038,87.01577603478579,54.02073204237392,98.19882803217152,15.27633217170205,22.104436045037307,20.318533895502924,9.27558539166435,40.95144434417845,17.8978350594627,138.50340101770428,47.73184614013762,25.816407437842415,144.230493878281,111.88999999999982,163.08636062287883,92.09284304394465,25.49797643881204
2009-01-15,47.348931643982425,32.25038521977431,59.6988821292505,68.92372344838772,24.07071218459748,46.769701935054194,42.29110939411068,34.15737606107599,48.542499815307465,39.70689000572231,68.33847800484789,80.38999999999992,104.89999999999968,12.916432193802667,30.1800000000001,20.230000000000004,21.851701268768412,26.130000000000006,25.79927045940748,129.31497010927376,140.7181228661407,86.67084034754429,54.093284829077035,98.23374524019529,15.26277730730835,22.068454868621078,20.509737163026475,9.393677335308226,41.590666285099665,18.16818600155152,142.49978934055642,48.3750726912826,26.112782758982057,144.25239842591233,110.86999999999982,164.07056030295107,91.53695063120455,25.508065566179916
2009-01-16,47.63798358639696,32.72512101790642,60.46888155626189,69.68170543835014,23.68123311632365,47.24095438584147,42.77143430884145,34.48710035487824,49.282342282920204,41.21074739295367,69.81906791422847,82.70999999999991,111.09999999999965,13.226001964708008,29.8600000000001,19.830100000000005,21.94777616442983,26.610000000000007,26.140366583269838,129.97992532570836,140.7181228661407,87.37220957826864,54.259119770112726,99.00192381671813,15.357661358064265,22.176398397869768,20.586218470035895,9.458091122750341,42.11647788166388,18.231468785766577,143.81288836092213,49.06265969423068,26.313894584041098,145.67619402194669,109.88999999999982,165.04357589574974,92.07225443606539,25.49797643881204
2009-01-20,45.7924981079041,30.667932559333963,59.39218744222054,65.56544213174871,20.368396622808493,45.85075965601898,40.50907301306441,32.69422450732855,46.34505726224873,36.59807557497511,68.47728330885231,84.51999999999991,110.89999999999965,12.937191452549863,28.660000000000096,19.280000000000005,21.264576906393106,25.700000000000006,25.747589228519246,129.30242378443538,138.64059152461303,85.87748826688886,53.222651388639704,93.77598168249446,14.069949240662584,20.353352126114114,19.05659232984747,9.050137135616955,38.94098823966817,16.961508150158277,133.36518745975152,45.469463098179425,24.345115665042044,141.19671403134626,110.99999999999982,155.76078345870482,89.59132718661417,25.49797643881204
2009-01-21,47.63798358639696,31.733450684030462,59.859842461450626,70.05016890569298,22.73470840389075,47.04109285537365,41.640253660952936,34.32223820797712,48.288524042843385,40.427225056749094,69.2175782635426,84.14999999999992,111.79199999999965,12.273644218058323,31.030000000000108,19.750000000000004,21.349976813647693,26.14000000000001,26.626170153619263,128.62492224316236,137.94808107743714,85.88898612313025,53.264110123898625,97.82637781325133,14.76124732474138,21.31285016388025,19.974368013960525,9.44735549150999,40.9720644067888,17.596488467962427,142.4426980788014,47.99800885095623,25.477692785111394,142.71908009172148,111.39999999999982,156.48774913148543,89.12808350933074,25.569313703029337
2009-01-22,47.25999258477794,31.35366204552478,59.67495559338291,68.01835607148817,21.455314952874986,47.06213091121237,41.362794256753865,33.58035854692208,47.37200277699477,38.215670075526496,69.19444404620853,84.57999999999991,113.29999999999964,11.867019562185423,30.020000000000103,19.247600000000002,21.072427115070273,25.96000000000001,26.00599538296043,128.07288395027325,137.435623346527,85.65902899830259,53.274474807713354,96.31329879888813,14.2054978845996,20.833101144997183,19.52822705640557,9.211171604222239,39.508039961453115,17.273617119926417,137.81830587664393,46.88899755587868,24.927281474423488,142.5876528059337,112.29599999999982,155.3693404041306,89.17955502902889,25.62026889175598
2009-01-23,47.6824531159992,31.311463307913037,59.18554917790957,69.80803577001053,22.021418249784617,47.09368799497045,40.306314217688175,34.02342556671884,48.20018464372545,39.37831612279781,69.36795067621406,88.52999999999992,118.49999999999962,12.412752652962208,32.33000000000011,18.490000000000002,22.05452604849807,26.73000000000001,26.18171156798043,127.87214275285903,136.5215095562548,84.29078410557803,53.01535771234509,96.73230529517332,14.13772356263109,20.485283106306955,19.09483298335218,9.189700341741535,40.12664183976397,17.112181445908416,140.5586864408854,46.999898685386434,24.69441515067091,142.32479823435813,112.12999999999981,154.418692985879,88.94278603841738,25.542001721871856
2009-01-26,48.838660885657376,31.4486092051512,59.566198612166616,71.28188963938189,21.7383666013298,46.956940632018785,40.605116652979476,34.30163043961448,47.670148249017814,39.15084189615777,70.98734588959908,88.94999999999992,118.99999999999963,12.723071469286264,32.140000000000114,18.410000000000004,22.097226002125364,27.050000000000008,26.347091506822785,127.74667950447513,135.30269116922526,84.5092433741643,52.963534293271444,97.39573224762488,14.639253545198061,21.1329442817991,19.910633591452672,9.178964710501182,40.745243718074825,17.359716146069353,139.81650003807,47.70966591423606,25.26599612715451,144.42763480696274,111.89999999999982,156.26406738601443,90.50752023724138,25.569313703029337
2009-01-27,48.271674383228856,31.575205417986428,59.87071815957225,71.13450425244476,22.384630125081838,47.76690578180943,41.40548031893833,34.847736301224444,48.06767554504854,39.70689000572231,71.36906047561128,88.37999999999991,118.49999999999962,12.305746164574602,29.500000000000107,18.350000000000005,21.499426651343228,26.310000000000006,26.04734036767102,128.39908839607136,137.85112961483253,85.29109759857835,53.49213316782268,98.38505314163157,14.910350833072098,21.396806242184788,20.178318165985647,9.468826753990692,41.209195126807955,17.456577550480155,141.9288767230061,48.10890998046398,25.636465278579056,144.61382346182876,111.89999999999982,158.47851666617694,90.26045694269023,25.599886816265325
2009-01-28,49.305590946480876,32.8095184931299,60.642892726207975,73.69269346856791,24.704747877136267,48.48219968032585,42.686062184472505,35.898732487719094,49.58048775494324,43.144278319394004,71.80861060495863,87.41499999999992,118.59999999999961,12.380650706445927,29.750000000000107,18.390000000000004,22.011826094870774,26.290000000000003,26.512471445665142,128.47436634510169,138.94529612137043,88.31503379006205,53.60614468978471,101.7138269732306,15.479655137607578,22.356304279950923,21.10884073460027,9.640596853836328,42.755699822585086,17.661062737569626,150.15001841573053,50.85925799225629,26.483251910406604,144.06620977104632,110.23999999999981,159.03772102985437,89.30318961934388,25.57950474077467
2009-01-29,47.59351405679473,31.554106049180554,60.05560502763997,70.60812787052642,22.904539392963645,47.93521022851917,41.01063424373196,34.80652076449917,48.22160694801155,39.618427806473406,71.35749336694424,89.49999999999991,122.59999999999961,12.07033189012187,29.220000000000102,18.890000000000004,21.74495138470018,26.420000000000005,25.95431415207219,127.3326507848083,137.2800855000913,86.11894324795792,53.26411012389861,98.40833128031407,14.951015426253203,21.21690036010364,20.15282439698251,9.275585391664352,40.51842302936083,16.918458637086808,144.1554359314523,48.24199133587328,25.27658096005235,142.14956185330774,110.79999999999981,160.16731384448275,89.20014363690817,25.548931627538686
2009-01-30,46.793062523954454,30.541336346498728,58.130606460111494,69.56590263432811,22.39504642574498,47.251473413760834,40.007511782396854,33.899778956543,46.433396661366665,37.98819584888646,69.73809815355922,91.30999999999992,125.19999999999959,11.99542734825055,29.220000000000102,18.130000000000003,21.61685152381829,25.650000000000002,25.778597967052185,128.13561557446516,138.25278567419457,86.50987036016492,52.60077035975588,96.40641135361815,15.045899477009115,20.917057223301725,19.757670977433833,9.050137135616954,41.08547475114579,17.036844798033343,142.67106312582152,47.620945010629846,25.0013753047084,140.4410071380665,110.89999999999982,162.09097685553303,88.7266056556851,25.564727736043945
2009-02-02,47.81586170480591,30.499137608886986,57.905261995031324,68.78686558908896,22.406368491683168,47.72482967013198,39.23916266307635,34.34284597633976,45.80397844265135,38.91073021248218,70.2817522609099,88.83999999999992,122.09999999999961,12.091733187799393,28.400000000000098,18.960000000000004,21.200526975952158,25.82,25.592545535854537,127.91705859578043,137.5890836616212,84.68550551034471,52.726908561781144,96.11543462008676,14.544369494442146,20.785126243108877,19.438998864894575,9.050137135616954,40.82772396851627,16.692448693461603,141.01541653492563,47.31042184800813,24.82143314544504,140.80199408303034,111.17999999999982,159.84263979093166,88.51042527295284,25.55912266528401
2009-02-03,48.427317736836685,31.290363939107163,59.08766789481492,69.74487060418033,21.987452051970045,48.83458711562436,39.93281117357403,34.899255722131045,46.70945728361022,38.51896904437989,70.75600371625838,88.46999999999991,123.19999999999959,12.562561736704858,28.8700000000001,18.608000000000004,20.95500224259521,25.85,25.034388242261585,127.35044105106047,137.12975743391928,84.83652218683777,52.93469933443841,97.46556666367238,15.249222442914643,21.528737222377632,20.356774549007632,9.22190723546259,41.48756597204784,16.98303290669401,145.0688961195328,48.66341562800275,25.46710795221355,142.95080595255254,111.64999999999982,161.85675775819576,90.00309934419943,25.648803797442906
2009-02-04,47.460105467988015,30.604634452916347,57.706454233367936,70.2646146436865,21.783654865082575,48.51375676408391,39.79408147147449,35.084725637394804,47.4603421761127,37.58379722374862,71.29965782360905,89.17999999999992,124.19999999999959,12.776574713480068,28.2700000000001,19.100100000000005,21.072427115070273,25.62,24.85867205724158,127.17416003714759,137.1854333403074,84.7668221823025,52.674960868616836,96.98836482068091,15.100118934583925,21.32484388935233,20.06359620547152,9.302424469765231,42.77631988519545,16.574062532515068,147.29545532797903,49.15138059783687,25.361259623235107,140.90066401581453,111.44999999999982,161.85675775819576,88.76778287144363,25.640650967246643
2009-02-05,48.227204853626624,31.132118673063133,58.52213159249017,72.14514690572797,22.02141824978462,49.06074621589058,40.15691300004251,35.775085877543255,48.564584665086926,36.78763743050849,71.75077506162346,90.11999999999992,127.49999999999957,12.519759141349816,28.8100000000001,19.230000000000004,21.542126604970523,25.869999999999997,25.564844396098437,126.77123200534675,135.988401352963,84.06982213694988,52.44639101869384,98.43160941899657,15.588094052757194,21.804592908235396,20.458749625020197,9.275585391664352,44.116623954868956,16.574062532515068,151.57729995960634,50.082950085702,25.66821977727259,140.2976810932445,109.12999999999981,163.7254116500463,87.9133556444542,25.620268891755988
2009-02-06,49.18329974007472,32.092139953730275,59.56619861216664,73.58741819218423,23.504608887687855,49.51306441642303,41.26675061683879,36.99104724978084,50.16573627409957,39.34040375169115,72.45636869031266,89.58999999999992,129.09999999999957,13.066241277545316,28.2000000000001,19.870000000000005,21.70235818095695,25.770099999999996,25.923305413539243,127.11120253217871,136.7957019955906,85.76585558064127,52.51911778912388,101.235461223305,15.994739984568252,22.368298005422997,21.159828272606557,9.329263547866113,46.20749830355963,16.70321107172947,160.99735814918637,52.500594708971065,26.27155525244972,141.7119501298178,108.19999999999982,165.66120280747236,88.42807084143578,25.661033042737298
2009-02-09,49.072125916069126,32.018292162909724,58.891905328625576,74.05484041932772,23.78766053614267,49.323721913874564,42.17382943825883,37.14550247365882,50.06635445009189,39.9217267753268,71.83174482229272,88.31999999999991,127.19899999999959,13.033390285610324,28.2500000000001,19.910000000000004,21.584826558597815,25.649999999999995,26.07834910620395,127.12379403317247,137.046800333401,86.42800562372628,52.8827516412741,101.37629396233417,16.11673376411157,22.488235260143764,21.402019078136387,9.157493448020476,45.61157849412018,16.713973449997336,159.11334651127038,51.96826928733384,26.324479416938942,142.68768613179475,108.94999999999982,166.89205267635597,88.37762875213159,25.671224080482627
2009-02-10,47.08211446636899,30.604634452916343,57.043036647948504,70.55549023233458,21.545891480380533,47.89313411684173,39.975497235758496,35.6926548040927,47.86891189703316,36.37060134833509,69.83063502289552,90.20999999999991,129.79999999999956,12.72307146928627,26.910000000000096,18.720000000000002,21.307276860020394,25.199999999999996,25.778597967052185,127.90446709478665,137.7122666045049,85.85878892002161,52.8827516412741,96.73230529517329,15.181448120946134,21.16892545821533,20.26754635749664,8.83542451080991,43.53926220177882,16.42338923676493,150.66383977152586,49.17356082373843,25.022544970504086,141.28438042108635,110.34999999999981,162.3826663385369,88.85013730296068,25.64065096724664
2009-02-11,47.006071570749164,30.657382874931017,57.3693075915974,69.69223296598851,22.44033468949775,48.37700940113225,40.09288390676579,35.77508587754326,47.879954321922895,37.06566148529077,69.28698091554485,92.2899999999999,133.39999999999952,12.808676659996355,26.08000000000009,18.890000000000004,21.17917699913851,24.529999999999998,25.50985556643336,127.87928409279911,138.18759965529338,85.66130557383836,52.93469933443842,97.3026196928948,15.249222442914645,21.552724673321784,20.522484047528046,8.878367035771317,43.96197348529124,16.606349667318668,151.57729995960634,50.32693257061907,25.25541129425666,141.3720870280056,110.16999999999983,160.95040467292688,88.74719426356435,25.792803160784395
2009-02-12,47.27266640071458,30.783979087766248,58.108855063868226,69.850145880564,22.31579196417763,48.82932760166469,39.81542450256673,36.02237909789495,48.376863441961305,36.43378863351288,68.73175969952712,93.1699999999999,133.29999999999953,12.605364332059903,26.13000000000009,18.570000000000004,21.21120196435898,24.729999999999997,25.38582061230159,128.55922514646306,138.2989514680696,85.39412222311987,52.72690856178115,97.37245410894234,15.20855784973354,21.40879996765687,20.20381193498879,8.867631404530965,43.168101074792304,16.681686315193737,152.3194863624217,50.21603144111131,25.213071962665282,141.01018764120496,109.57999999999983,159.67479662699293,88.42807084143578,25.824089646662554
2009-02-13,47.79362694000479,30.39364076485763,57.31492910098925,69.82909082528728,21.387382557245836,48.60842801535814,39.69803783155943,35.98116356116967,47.780572497915216,34.196958738219166,68.5004175261864,92.5499999999999,135.39999999999952,12.658867576253707,25.600000000000094,18.320000000000004,20.826902381713325,24.009999999999998,25.313466889058063,128.168888615656,137.24110924669546,85.73100557837363,52.58145502092106,96.32493786822936,15.100118934583925,21.264875261991946,19.948874244957384,8.631447517243215,43.73515279657725,16.5310130194436,153.91804169156256,50.504374377831475,24.948451140219174,141.30630707281614,108.22999999999983,161.1965746467036,88.62366261628878,25.7821025711518
2009-02-17,45.492328783089,29.30702327135526,56.21648359070463,65.20740091676785,19.71171679839333,47.562836640173856,37.84119412653488,34.384061513065056,45.41749357151035,31.77056698739209,65.33102975141857,95.44999999999989,139.89999999999952,11.726841062397664,23.460000000000083,17.180000000000003,19.663328645369525,22.339999999999996,24.45555845631334,128.26962062360622,137.992733982935,83.54707210293539,51.490553464470416,92.20470732142495,14.395265986111424,19.945565460063513,18.674185794800362,8.341585473753705,40.83803399982143,15.75612178415718,143.2990670051269,46.53411394145386,23.61476219509078,138.23657583064156,107.88999999999983,159.45100574174137,87.99571007597126,25.732370306954596
2009-02-18,44.65852510304705,28.97998305486425,56.455748949380485,64.54427195082712,19.553207875258632,47.45133494422865,37.60642078452028,34.51801200742222,45.1966450737155,32.22551544067217,64.37095973205459,96.90999999999988,141.68999999999951,11.909822157540471,22.860000000000078,17.420000000000005,19.54590377289446,22.089999999999996,23.907737408898036,128.00519910273687,137.31070412968063,83.047555403766,51.27237315318028,91.9835650039411,14.327491664142917,19.837621930814823,18.52122318078152,8.405999261195818,41.83810703642397,15.777646540692913,142.32851555529135,46.91117778178022,23.583007696397246,137.64455623393644,106.07999999999983,159.3167312105904,87.37805183959335,25.620268891755984
2009-02-19,44.84752060385656,28.758439682402603,56.98789685847183,64.99695563927689,18.636120534265032,47.25147341376083,36.90210075847648,33.446408052564934,44.65556625411812,30.83539516676082,64.59073479672827,95.7699999999999,138.8799999999995,12.070331890121878,24.280000000000086,16.830000000000002,20.02542425212899,22.589999999999996,24.45555845631334,127.80373508683644,136.18326702532138,83.46575543097758,51.18925684411738,90.99540801686851,14.313936799749214,19.897590558175207,18.62319825679408,8.287907317551943,42.023687599917224,15.766884162425047,141.98596798476117,46.711555748666264,23.550829804387796,138.7737787980221,105.54999999999984,159.8985875122445,87.47070057505003,25.762943420190584
2009-02-20,45.25886375267726,28.610744100761504,56.140353703853215,63.07041808145575,18.500255743006722,46.788636185309024,36.16576618579433,33.446408052564934,44.86537232702323,32.78156355023671,63.01760801801139,97.7999999999999,142.49999999999952,11.856318913346668,24.350000000000087,16.560000000000002,19.802103494658233,22.399999999999995,24.114462332450984,127.14897703516004,135.61258898484323,82.24600535161048,52.145094398340795,90.10967483999899,14.13772356263109,19.537778794012905,18.266285490750114,8.180551005148422,41.14743803928991,15.75612178415718,136.4481155945232,45.60254445358872,23.2866323752576,140.75814077957068,106.99999999999983,161.47631325326805,89.20014363690815,25.762841509813132
2009-02-23,43.81360404060453,27.861716508153073,54.70476155179808,60.1332378703514,17.83225385265336,45.684138253776325,34.426309151777076,32.06568757226804,42.08268125480815,30.31725942830295,61.43291413062748,97.72999999999989,143.39999999999952,11.717210478442778,23.320000000000082,16.830000000000002,19.609953703335403,22.101999999999997,24.155807317161575,127.80373508683645,135.15326275714128,80.17823855039767,51.73990239165912,86.88565263247126,13.744632495213736,18.770180363799998,17.361256691138628,7.837010805457149,40.46687287283492,15.164190979424498,127.48478749898338,44.49353315851117,22.408091244736518,139.28905511367284,105.36999999999983,162.10292773197241,87.92364994839382,25.75275238244525
2009-02-24,45.53679831269124,29.10657926769948,55.672698684623136,62.84934000105005,19.587174073073214,46.55721757108312,35.600175861850076,33.00334103276816,43.6065358895926,32.88266320652117,63.27023367129946,94.72999999999989,136.11999999999955,12.016828645928076,24.440000000000087,17.300000000000004,19.983578297574233,22.774999999999995,24.39354097924746,127.55190506696091,134.6660985762453,81.31667195780696,51.84379777798776,90.17950925604653,14.124168698237389,19.621734872317443,18.01134780071871,8.160153305791752,42.68352960344881,15.626973244942775,134.9637427888924,46.86681732997712,23.27361303079325,140.84584738648996,102.79999999999983,162.0469800106595,88.57219109659063,25.803707571171895
2009-02-25,45.45897663588732,28.832287473223154,55.21048151445387,62.29138103621661,19.439987215876712,45.73263097248457,34.6717540093378,33.054860453674756,42.8777358468696,32.25066398017293,62.73999741000253,93.1499999999999,134.89999999999955,12.26294356921957,26.00000000000009,16.610000000000003,20.21842804252436,23.559999999999995,24.61060214897805,127.4385815580169,132.82879366543762,80.92170526544047,51.334710384977456,89.47185384009819,13.85307141036335,19.117998402490223,17.39949734464334,7.944367117860672,41.8793471616447,15.164190979424498,134.5641039566072,46.17923032702904,22.736221064569694,139.42061502405176,102.05999999999983,158.9049559817275,87.80011830111826,25.75275238244525
2009-02-26,45.22551160547557,28.273154199867566,53.823830003946064,62.4558210179279,19.64378440276418,43.454104334872206,34.07414913875518,32.6633128547846,42.623760074405524,30.59528348308523,61.71052473863634,93.0569999999999,129.6999999999996,12.455555248317259,27.230000000000093,16.880000000000003,20.64542757879731,24.189999999999998,24.662283379866288,126.77123200534673,131.9797360930189,79.31860516112943,51.10614053505446,88.01464235857303,13.731077630820035,18.83014899116038,17.45048488264962,7.8477464366975,40.39470265369866,15.164190979424498,135.64883792995278,45.669085131293365,22.540189959301614,139.67277151894467,101.22999999999983,160.11118885323347,88.34159868834288,25.83428068440788
2009-02-27,45.269981135077806,28.241505146658756,53.867332796432585,61.05966030252769,18.613476402388653,41.676388616500525,33.24177092615797,32.52441649602041,42.39186915172093,30.19088485794738,60.7620218279394,92.6299999999999,128.79999999999959,12.455555248317259,27.050000000000093,17.320000000000004,20.399902845440362,24.08,24.414213471602757,126.7838235063405,131.06108363761504,78.12208841660741,50.84640206923288,86.04763963990088,13.581974122489314,18.86613016757661,17.195547192618214,7.9121602241396145,39.77403876912677,15.110379088085162,133.53646124501662,46.48975348965075,22.482185075021427,139.01497196705012,102.01999999999983,160.2007052073341,87.88247273263532,25.70179719371861
2009-03-02,42.95767676958546,27.09158954673877,52.38823785189093,56.40649308636954,17.35672708324927,39.79348261893526,30.97940963038093,31.457758405570154,39.38832958171101,28.30790375964928,58.51800274653444,90.92999999999991,127.69999999999958,12.038229943605597,24.480000000000082,17.020000000000003,19.375103958385274,22.48,23.256553899706265,127.20815708983079,131.07820397882938,76.51747814553144,50.57554679707413,82.17182954926282,12.660243343717584,17.85865722792217,16.290518393006728,7.6330338118904555,37.33262335605993,14.217101691852209,123.54549043788626,44.31609135129876,21.275514124667172,137.8841049040847,102.19999999999983,157.19485793207767,87.34716892777446,25.732370306954596
2009-03-03,42.257170504526215,26.764549330247768,51.95320992702574,56.7162129494903,17.152929896361805,39.846077758532054,30.595235070720676,31.529885594839392,39.48771140571869,28.421640872969302,56.42435607780095,90.0399999999999,126.49999999999959,12.315376748529495,25.390000000000086,17.700000000000003,19.50320381926716,22.93,23.318571376772145,127.04393603301173,130.36468189505095,76.82284336913601,50.25274631309033,81.55495887417628,12.511139835386864,17.798688600561785,16.40524035352086,7.612636112533786,38.301766298746934,14.227864070120075,125.3153195522922,43.051818474910355,21.10615679830166,138.01572603675905,101.25999999999982,157.40748000801625,87.41922905535189,25.824089646662554
2009-03-04,44.19148386839954,27.3658813412151,52.827181028079906,59.21734296581349,17.028387171041686,40.824347355032444,31.40627025222565,32.26146137171311,40.96739634094417,28.876589326249388,57.51166429250232,88.9899999999999,127.79999999999957,13.365110399611904,27.610000000000092,17.810000000000002,20.186403077303886,24.030000000000005,24.217824794227454,126.45021375066594,130.32271000776987,76.81109855284355,50.38811425798676,83.48704438482469,12.972005224772728,18.674230560023382,17.259281615126064,7.8155395429764445,41.67314653554108,14.54212551554179,133.99319133905684,45.97960829391508,21.984697928822744,138.6189895615164,100.49999999999983,158.6048780146178,87.74864678142009,25.864853797643867
2009-03-05,42.279405269327334,26.184316688086305,51.333295134092836,56.44860319692301,15.579162730953032,39.530506920951275,29.9656156534997,31.189857416855823,39.42145685638024,27.094707884235746,55.48742027577104,91.9869999999999,131.49999999999957,13.097594178642892,26.560000000000088,16.720000000000002,20.015603262794702,23.680000000000003,23.79403870094392,126.8670825872066,129.9729442804275,73.17020550217359,50.4297659333395,80.07679706783685,12.538249564174267,17.894638404338398,16.277771508505158,7.665240705611512,39.466799836232376,14.270913583191543,129.14043408987925,43.961207736873945,21.092396515534464,137.76345219913324,101.71999999999983,158.06772750698346,87.87217842869568,25.864853797643867
2009-03-06,42.06817500371671,25.962773315624656,51.86620434205269,57.42766326729112,15.386687610003756,40.0668721545594,29.890915044676873,31.014691385773382,39.58709322972637,26.72822163020457,55.66092690577658,92.28999999999989,131.79999999999956,13.06549223212661,27.99000000000009,16.190000000000005,20.495977741101775,24.170000000000005,24.186816055694514,127.20815708983076,130.2527568623014,72.81786101339907,50.29439798844307,80.21646589993192,12.56535929296167,17.786694875089708,16.34150593101301,7.643769443130808,38.982228364888876,14.20633931358434,129.36879913689938,44.58225406211737,21.137911296995195,138.5860842783478,101.27999999999983,157.56414890607627,88.6648398320473,25.91580898637051
2009-03-09,40.65626743884567,25.604084045924843,50.86564011486275,57.31186046326909,15.567840665014838,39.688292339741665,29.68815624930063,30.252203956355693,39.28894775770332,27.322182110875787,54.41167916973671,90.5699999999999,127.69999999999958,12.915683148383962,28.650000000000095,15.820000000000004,20.378552868626713,24.320000000000004,23.98009113214157,126.3365222497912,126.67115581431548,72.39504762686965,50.55472095939775,79.27370128329022,12.19937795433172,17.318939581678716,16.22678397049888,7.375378662122002,39.033778521414774,14.012616504762736,127.14223992845318,43.805946155563085,20.57691515340945,138.28993672983057,100.70999999999982,154.3748177669973,88.70601704780584,25.711988231463938
